GeneID	UniqueNAME
KH2013:KH.L124.16	SIL1
KH2013:KH.L124.4	KH2013:KH.L124.4
KH2013:KH.L125.5	NARFL
KH2013:KH.L125.1	LIPT2
KH2013:KH.L124.14	UBE3C
KH2013:KH.L125.4	EFCAB6
KH2013:KH.L125.3	KH2013:KH.L125.3
KH2013:KH.L126.3	KH2013:KH.L126.3
KH2013:KH.L126.2	KH2013:KH.L126.2_NOTCH2
KH2013:KH.L126.8	CNDP2
KH2013:KH.L126.7	KH2013:KH.L126.7_APEH
KH2013:KH.L126.9	SNX8
KH2013:KH.L126.6	DYNLL1/2
KH2013:KH.L127.2	PHTF2
KH2013:KH.L126.12	KH2013:KH.L126.12_APEH
KH2013:KH.L128.7	KH2013:KH.L128.7
KH2013:KH.L127.3	SRRD
KH2013:KH.L127.1	PPP1R21
KH2013:KH.L128.3	KH2013:KH.L128.3
KH2013:KH.L128.4	KH2013:KH.L128.4
KH2013:KH.L128.6	KH2013:KH.L128.6
KH2013:KH.L128.8	KH2013:KH.L128.8_VCAN
KH2013:KH.L128.12	HOXC4/5
KH2013:KH.L128.13	KH2013:KH.L128.13
KH2013:KH.L128.10	KH2013:KH.L128.10
KH2013:KH.L128.11	DNMT3B
KH2013:KH.L128.2	PCSK2
KH2013:KH.L128.1	AK7
KH2013:KH.L128.9	MET2
KH2013:KH.L129.1	KH2013:KH.L129.1_TRP-4
KH2013:KH.L126.10	MYO5B
KH2013:KH.L126.1	KH2013:KH.L126.1
KH2013:KH.L129.5	STP22
KH2013:KH.L129.7	SHMT1
KH2013:KH.L129.8	KH2013:KH.L129.8
KH2013:KH.L129.6	TERT
KH2013:KH.L129.2	TSG101
KH2013:KH.L128.5	NIN
KH2013:KH.L13.29	DNAH17/9
KH2013:KH.L129.3	CC2D1B
KH2013:KH.L129.9	KH2013:KH.L129.9
KH2013:KH.L129.4	KH2013:KH.L129.4_THAP9
KH2013:KH.L129.10	KH2013:KH.L129.10
KH2013:KH.L13.2	KH2013:KH.L13.2_HSPG2
KH2013:KH.L13.18	KH2013:KH.L13.18
KH2013:KH.L13.19	KH2013:KH.L13.19_PRMT5
KH2013:KH.L13.30	KH2013:KH.L13.30
KH2013:KH.L13.20	RSPH10B/2
KH2013:KH.L13.5	TMEM55A
KH2013:KH.L13.28	TH1L
KH2013:KH.L13.33	KH2013:KH.L13.33_RBM12B
KH2013:KH.L13.21	FEZ1/2
KH2013:KH.L13.15	CHTF18
KH2013:KH.L116.38	KH2013:KH.L116.38_ATP2A1/2
KH2013:KH.L13.11	GNPTAB
KH2013:KH.L13.31	KH2013:KH.L13.31
KH2013:KH.L126.5	CENPL
KH2013:KH.L126.13	NRA-1
KH2013:KH.L126.11	CDYL/2
KH2013:KH.L126.4	KH2013:KH.L126.4
KH2013:KH.L13.17	RBM4.1/2/3
KH2013:KH.L13.35	KH2013:KH.L13.35
KH2013:KH.L13.24	FOXN2/3
KH2013:KH.L13.12	KH2013:KH.L13.12_EML1/2/4
KH2013:KH.L13.36	KH2013:KH.L13.36
KH2013:KH.L13.10	KH2013:KH.L13.10_HSD3B1/2/7
KH2013:KH.L13.23	KH2013:KH.L13.23_HSD3B1/2/7
KH2013:KH.L13.6	MTHFD1
KH2013:KH.L13.13	KH2013:KH.L13.13
KH2013:KH.L13.26	FBXO34/46
KH2013:KH.L13.4	GIT/1/2
KH2013:KH.L13.7	APOA1BP
KH2013:KH.L13.8	KH2013:KH.L13.8
KH2013:KH.L13.9	KH2013:KH.L13.9_PIF1
KH2013:KH.L13.32	NUDT14
KH2013:KH.L13.14	TUFM
KH2013:KH.L13.1	AMACR
KH2013:KH.L13.34	KH2013:KH.L13.34_PGPEP1
KH2013:KH.L130.3	CCDC89
KH2013:KH.L130.7	MFSD11
KH2013:KH.L130.8	KH2013:KH.L130.8
KH2013:KH.L13.16	SOS/1/2
KH2013:KH.L13.25	ACACA
KH2013:KH.L13.22	KH2013:KH.L13.22
KH2013:KH.L130.12	KH2013:KH.L130.12_PTPRA
KH2013:KH.L130.6	HEY1/2
KH2013:KH.L130.1	ITGA3/6/7
KH2013:KH.L131.16	KH2013:KH.L131.16_MATN2/4
KH2013:KH.L130.11	KH2013:KH.L130.11
KH2013:KH.L130.2	ELMO1/2/3
KH2013:KH.L130.10	KH2013:KH.L130.10
KH2013:KH.L130.5	HDDC2
KH2013:KH.L130.4	KH2013:KH.L130.4_KLHL10
KH2013:KH.L131.12	KAT7
KH2013:KH.L131.10	KH2013:KH.L131.10_MFSD6
KH2013:KH.L131.9	DNAH5/8
KH2013:KH.L131.8	KH2013:KH.L131.8
KH2013:KH.L131.17	KH2013:KH.L131.17_CUZD1
KH2013:KH.L131.4	GALNT1/10/13
KH2013:KH.L131.14	KH2013:KH.L131.14
KH2013:KH.L131.11	KH2013:KH.L131.11
KH2013:KH.L130.9	KH2013:KH.L130.9_PRC1
KH2013:KH.L13.27	PDIA3
KH2013:KH.L131.5	RPS6KB1/2
KH2013:KH.L131.13	TEKT3
KH2013:KH.L131.15	KH2013:KH.L131.15
KH2013:KH.L131.3	RP11-178D12.1
KH2013:KH.L131.6	PCYT2
KH2013:KH.L13.3	RRBP1
KH2013:KH.L132.3	KH2013:KH.L132.3
KH2013:KH.L132.7	NDUFS6
KH2013:KH.L132.19	KH2013:KH.L132.19_KLHL12/2
KH2013:KH.L132.14	KH2013:KH.L132.14
KH2013:KH.L132.12	PAN2
KH2013:KH.L132.6	T06A4.1/3
KH2013:KH.L132.9	NEMF
KH2013:KH.L132.13	KH2013:KH.L132.13
KH2013:KH.L132.17	HOXB2/3
KH2013:KH.L132.11	KH2013:KH.L132.11
KH2013:KH.L132.4	KH2013:KH.L132.4
KH2013:KH.L132.5	CDV3
KH2013:KH.L132.8	ATG16L1/2
KH2013:KH.L132.15	SLC24A3/4/5
KH2013:KH.L131.2	TOP1
KH2013:KH.L132.10	METAP1D
KH2013:KH.L132.18	CCDC99
KH2013:KH.L132.2	KH2013:KH.L132.2
KH2013:KH.L132.1	KH2013:KH.L132.1_BATH-1/10/13/15/2/20/24/27/29/3/31/33/35/36/38/39/4/5/7/9
KH2013:KH.L131.7	15-Sep
KH2013:KH.L131.1	TMEM42
KH2013:KH.L132.16	KH2013:KH.L132.16_MATN2/4
KH2013:KH.L133.12	AGK
KH2013:KH.L133.10	KH2013:KH.L133.10
KH2013:KH.L133.3	KH2013:KH.L133.3
KH2013:KH.L134.17	TMCO7
KH2013:KH.L133.5	UBAC1
KH2013:KH.L133.11	C7ORF42
KH2013:KH.L134.28	KH2013:KH.L134.28
KH2013:KH.L134.22	PIP4K2B
KH2013:KH.L134.25	KH2013:KH.L134.25_MRPL27
KH2013:KH.L133.1	ING4/5
KH2013:KH.L133.6	ROS1
KH2013:KH.L134.21	KH2013:KH.L134.21_SLC2A1
KH2013:KH.L133.7	MAP7D1/2
KH2013:KH.L134.31	KH2013:KH.L134.31_SLC2A9
KH2013:KH.L133.2	KH2013:KH.L133.2_PTH2R
KH2013:KH.L133.13	CHCHD7
KH2013:KH.L134.7	KH2013:KH.L134.7
KH2013:KH.L134.11	KH2013:KH.L134.11_MUP1/3
KH2013:KH.L134.27	KH2013:KH.L134.27
KH2013:KH.L134.1	KH2013:KH.L134.1_PEF1
KH2013:KH.L134.26	KH2013:KH.L134.26_BC006779
KH2013:KH.L133.4	KH2013:KH.L133.4
KH2013:KH.L134.9	SI:CH211-183D5.1
KH2013:KH.L134.24	WNK4
KH2013:KH.L134.8	KH2013:KH.L134.8
KH2013:KH.L134.18	PARP10/14
KH2013:KH.L134.4	DCI1
KH2013:KH.L134.6	KH2013:KH.L134.6_GST-1/10/25/41
KH2013:KH.L134.30	KH2013:KH.L134.30_GST-1/10/25/41
KH2013:KH.L134.15	KH2013:KH.L134.15_UNC93A
KH2013:KH.L134.3	KH2013:KH.L134.3
KH2013:KH.L134.2	PAF1
KH2013:KH.L134.13	KH2013:KH.L134.13_PHO87/90/91
KH2013:KH.L134.10	KH2013:KH.L134.10
KH2013:KH.L134.20	IPO4
KH2013:KH.L134.16	KH2013:KH.L134.16
KH2013:KH.L134.23	KH2013:KH.L134.23_IL17A/F1/3
KH2013:KH.L134.29	KH2013:KH.L134.29
KH2013:KH.L134.19	KH2013:KH.L134.19_GPR144
KH2013:KH.L135.1	UNC79
KH2013:KH.L135.5	TRX
KH2013:KH.L135.3	NOXRED1
KH2013:KH.L135.4	BSG
KH2013:KH.L136.4	KH2013:KH.L136.4
KH2013:KH.L137.5	KH2013:KH.L137.5_RTL1
KH2013:KH.L136.2	KH2013:KH.L136.2
KH2013:KH.L136.3	KH2013:KH.L136.3
KH2013:KH.L136.1	KH2013:KH.L136.1_YIL082W-A
KH2013:KH.L137.4	KH2013:KH.L137.4_TMEM180
KH2013:KH.L137.6	B4GALT6/7
KH2013:KH.L137.7	KH2013:KH.L137.7_B4GALT7
KH2013:KH.L137.2	RNF145
KH2013:KH.L134.14	KH2013:KH.L134.14
KH2013:KH.L139.4	KH2013:KH.L139.4
KH2013:KH.L138.2	USP53
KH2013:KH.L139.1	KH2013:KH.L139.1_DP
KH2013:KH.L138.1	PLCB4
KH2013:KH.L139.20	SLC22A24/29
KH2013:KH.L139.16	KH2013:KH.L139.16_SLC22A15
KH2013:KH.L139.11	CABZ01050100.1
KH2013:KH.L139.5	COG5
KH2013:KH.L139.24	GPR22
KH2013:KH.L139.26	KH2013:KH.L139.26_B0393.5
KH2013:KH.L139.25	ADAMTS7
KH2013:KH.L139.14	KH2013:KH.L139.14_EEF1A1/2
KH2013:KH.L139.15	KH2013:KH.L139.15_B0393.5
KH2013:KH.L139.9	KH2013:KH.L139.9_EEF-1A.1/2
KH2013:KH.L139.22	KH2013:KH.L139.22
KH2013:KH.L139.7	KH2013:KH.L139.7
KH2013:KH.L139.6	KH2013:KH.L139.6
KH2013:KH.L134.5	POR
KH2013:KH.L139.2	KH2013:KH.L139.2_EEF-1A.1/2
KH2013:KH.L139.8	KH2013:KH.L139.8
KH2013:KH.L139.23	KH2013:KH.L139.23
KH2013:KH.L139.17	CCNB3
KH2013:KH.L139.21	KH2013:KH.L139.21
KH2013:KH.L135.2	DDX4
KH2013:KH.L139.3	RXFP2
KH2013:KH.L139.19	KH2013:KH.L139.19
KH2013:KH.L14.3	KH2013:KH.L14.3
KH2013:KH.L139.12	ZAP70
KH2013:KH.L137.1	MTFMT
KH2013:KH.L137.3	ATAD1
KH2013:KH.L140.7	C6ORF165
KH2013:KH.L140.6	KH2013:KH.L140.6_FLVCR1/2
KH2013:KH.L140.4	HAL
KH2013:KH.L139.13	DCAF7
KH2013:KH.L139.18	ACN-1
KH2013:KH.L14.2	F27E11.1/2
KH2013:KH.L140.5	CMTM4/7
KH2013:KH.L140.9	C20ORF85
KH2013:KH.L140.8	C3ORF25
KH2013:KH.L140.1	KH2013:KH.L140.1
KH2013:KH.L140.3	IRA2
KH2013:KH.L140.10	KH2013:KH.L140.10
KH2013:KH.L140.11	COL27A1
KH2013:KH.L141.23	KH2013:KH.L141.23
KH2013:KH.L141.54	KH2013:KH.L141.54
KH2013:KH.L141.62	KH2013:KH.L141.62
KH2013:KH.L14.1	MYLIP
KH2013:KH.L140.2	KAZN
KH2013:KH.L141.71	KH2013:KH.L141.71_MFI2
KH2013:KH.L141.5	PDSS1
KH2013:KH.L141.48	PER2
KH2013:KH.L141.60	TAX1BP1
KH2013:KH.L141.16	KH2013:KH.L141.16_NLRP1/10/11/12/13/14/2/3/4/5/6/7/8/9
KH2013:KH.L141.19	TUBE1
KH2013:KH.L141.49	KH2013:KH.L141.49
KH2013:KH.L141.70	KATNB1
KH2013:KH.L141.66	LCMT1
KH2013:KH.L141.74	MED17
KH2013:KH.L141.43	SLC35G2/6
KH2013:KH.L141.58	XPA
KH2013:KH.L141.3	KH2013:KH.L141.3
KH2013:KH.L141.50	KH2013:KH.L141.50
KH2013:KH.L141.39	TGFBR2
KH2013:KH.L141.77	TMEM39B
KH2013:KH.L141.72	KH2013:KH.L141.72
KH2013:KH.L139.10	SLC25A44
KH2013:KH.L133.9	RPS8
KH2013:KH.L133.8	RCBTB1/2
KH2013:KH.L141.13	NPR-16
KH2013:KH.L141.36	KH2013:KH.L141.36_SELP
KH2013:KH.L141.59	KH2013:KH.L141.59_CG9550
KH2013:KH.L141.67	KH2013:KH.L141.67
KH2013:KH.L141.52	UBE2V1/2
KH2013:KH.L141.33	KH2013:KH.L141.33_EML1/2/4
KH2013:KH.L141.32	ADRA1B
KH2013:KH.L141.18	KH2013:KH.L141.18
KH2013:KH.L141.2	KH2013:KH.L141.2_ELO-3/4/9
KH2013:KH.L141.7	KH2013:KH.L141.7
KH2013:KH.L141.11	KH2013:KH.L141.11_DUOXA1/2
KH2013:KH.L141.30	NKAPL
KH2013:KH.L141.10	KH2013:KH.L141.10
KH2013:KH.L141.45	CDH-4
KH2013:KH.L141.42	KH2013:KH.L141.42_CILP/2
KH2013:KH.L141.63	KH2013:KH.L141.63_SI:DKEY-205H13.2
KH2013:KH.L141.22	AOAH
KH2013:KH.L141.4	KH2013:KH.L141.4
KH2013:KH.L141.35	PLCXD2/3
KH2013:KH.L141.6	CMIP
KH2013:KH.L141.61	KH2013:KH.L141.61
KH2013:KH.L141.44	2310022B05RIK
KH2013:KH.L141.31	GULP1
KH2013:KH.L141.14	PAQR7/8
KH2013:KH.L141.37	DVL1/2/3
KH2013:KH.L141.9	C03A3.1
KH2013:KH.L141.38	NUP35
KH2013:KH.L141.12	KH2013:KH.L141.12
KH2013:KH.L141.46	SI:CH73-222H13.1
KH2013:KH.L141.24	KH2013:KH.L141.24
KH2013:KH.L141.68	KH2013:KH.L141.68
KH2013:KH.L141.69	FUT-4/6
KH2013:KH.L141.28	PDAP1
KH2013:KH.L141.40	AGMO
KH2013:KH.L141.73	KH2013:KH.L141.73
KH2013:KH.L141.1	MAPKAP1
KH2013:KH.L141.41	CTDSPL2
KH2013:KH.L141.64	KH2013:KH.L141.64
KH2013:KH.L141.21	KH2013:KH.L141.21
KH2013:KH.L141.47	KH2013:KH.L141.47
KH2013:KH.L141.15	KH2013:KH.L141.15
KH2013:KH.L141.25	ZSCAN29
KH2013:KH.L141.26	KH2013:KH.L141.26
KH2013:KH.L141.27	KH2013:KH.L141.27_TM6SF1/2
KH2013:KH.L141.55	KH2013:KH.L141.55_ACE
KH2013:KH.L141.29	KH2013:KH.L141.29
KH2013:KH.L141.57	KH2013:KH.L141.57
KH2013:KH.L141.65	KH2013:KH.L141.65
KH2013:KH.L142.14	EN1/2
KH2013:KH.L141.56	CDC40
KH2013:KH.L141.75	KH2013:KH.L141.75
KH2013:KH.L142.13	KH2013:KH.L142.13
KH2013:KH.L142.16	KH2013:KH.L142.16
KH2013:KH.L142.15	Ci-R1CiGC21f19
KH2013:KH.L142.5	MMAA
KH2013:KH.L142.1	KH2013:KH.L142.1
KH2013:KH.L142.10	ARL10/9
KH2013:KH.L142.18	KH2013:KH.L142.18
KH2013:KH.L142.2	KH2013:KH.L142.2_TRPA1
KH2013:KH.L142.12	KH2013:KH.L142.12
KH2013:KH.L142.17	KH2013:KH.L142.17_MTHL11/12/13/2/9
KH2013:KH.L142.11	KH2013:KH.L142.11
KH2013:KH.L143.3	KH2013:KH.L143.3_CSMD3
KH2013:KH.L142.6	MCMBP
KH2013:KH.L142.8	AU019823
KH2013:KH.L142.19	KH2013:KH.L142.19
KH2013:KH.L142.9	C7ORF55
KH2013:KH.L143.12	KH2013:KH.L143.12_CUBN
KH2013:KH.L143.13	KH2013:KH.L143.13
KH2013:KH.L142.4	KH2013:KH.L142.4
KH2013:KH.L142.7	KH2013:KH.L142.7
KH2013:KH.L143.5	BX927369.1/2/4/5/7
KH2013:KH.L143.11	KH2013:KH.L143.11
KH2013:KH.L143.9	KH2013:KH.L143.9
KH2013:KH.L143.8	RDBP
KH2013:KH.L144.16	BLOC1S1
KH2013:KH.L143.1	KH2013:KH.L143.1_NPHP1
KH2013:KH.L144.17	KH2013:KH.L144.17_BIRC2
KH2013:KH.L144.14	KH2013:KH.L144.14_SCOSPONDIN
KH2013:KH.L144.13	KH2013:KH.L144.13_HMCN1
KH2013:KH.L144.10	TSSK1/3/6
KH2013:KH.L144.1	KH2013:KH.L144.1_DUOX-2
KH2013:KH.L142.3	SRP72
KH2013:KH.L144.7	PDZD8
KH2013:KH.L144.12	MUC19/2/6
KH2013:KH.L144.15	KH2013:KH.L144.15
KH2013:KH.L144.11	KH2013:KH.L144.11
KH2013:KH.L144.9	KH2013:KH.L144.9_Y40B10A.2/6/7
KH2013:KH.L144.6	NUP50
KH2013:KH.L144.5	ASRGL1
KH2013:KH.L144.4	KH2013:KH.L144.4_FSTL4/5
KH2013:KH.L144.3	MYBL1/2
KH2013:KH.L145.1	TYW1
KH2013:KH.L145.2	KH2013:KH.L145.2_ANKFY1
KH2013:KH.L145.3	KH2013:KH.L145.3
KH2013:KH.L146.6	TTC1
KH2013:KH.L144.2	PHF21B
KH2013:KH.L146.4	GOLGA6L10/4
KH2013:KH.L146.5	KH2013:KH.L146.5
KH2013:KH.L146.3	NUDT19
KH2013:KH.L146.2	CUL4B
KH2013:KH.L146.1	KH2013:KH.L146.1
KH2013:KH.L147.13	KH2013:KH.L147.13
KH2013:KH.L147.36	KH2013:KH.L147.36_GJC2
KH2013:KH.L147.29	KH2013:KH.L147.29_GJC2
KH2013:KH.L147.8	RPAP1
KH2013:KH.L147.41	TXK
KH2013:KH.L147.1	KH2013:KH.L147.1_NOTCH2
KH2013:KH.L147.16	KH2013:KH.L147.16
KH2013:KH.L147.25	KH2013:KH.L147.25_F36H2.3
KH2013:KH.L147.7	KH2013:KH.L147.7_KBTBD12
KH2013:KH.L141.20	KH2013:KH.L141.20
KH2013:KH.L141.8	ATP1B1/2/3/4
KH2013:KH.L147.19	ACADVL
KH2013:KH.L147.2	RACGAP1
KH2013:KH.L147.17	KH2013:KH.L147.17
KH2013:KH.L147.26	HGS
KH2013:KH.L147.34	KH2013:KH.L147.34_EIF3L
KH2013:KH.L147.3	FAH
KH2013:KH.L147.31	KH2013:KH.L147.31
KH2013:KH.L147.15	SGSM3
KH2013:KH.L147.33	BRAP
KH2013:KH.L147.32	KH2013:KH.L147.32
KH2013:KH.L147.40	KH2013:KH.L147.40_FAM166B
KH2013:KH.L147.11	SGSM1/2
KH2013:KH.L147.39	KH2013:KH.L147.39
KH2013:KH.L147.5	TMEM164
KH2013:KH.L147.23	GTF3C5
KH2013:KH.L147.9	COBRA1
KH2013:KH.L147.37	NEK5
KH2013:KH.L147.18	KH2013:KH.L147.18_KLHL12/20
KH2013:KH.L147.6	C2H10ORF67
KH2013:KH.L147.24	KH2013:KH.L147.24_FUT3/4/5/6/7/9
KH2013:KH.L147.22	MAP2K1/2
KH2013:KH.L147.38	MGLL
KH2013:KH.L147.27	CCDC72
KH2013:KH.L147.35	UCKL1
KH2013:KH.L147.4	C20H20ORF111
KH2013:KH.L147.10	TAF5L
KH2013:KH.L147.30	MMP1/10/13/16
KH2013:KH.L147.20	C9ORF96
KH2013:KH.L147.14	bHLH
KH2013:KH.L149.11	KH2013:KH.L149.11
KH2013:KH.L149.7	IQUB
KH2013:KH.L148.1	PRKAR1B
KH2013:KH.L149.32	OSCP1
KH2013:KH.L149.40	IGF2R
KH2013:KH.L149.24	KH2013:KH.L149.24
KH2013:KH.L149.19	KH2013:KH.L149.19
KH2013:KH.L149.1	YARS
KH2013:KH.L149.31	KH2013:KH.L149.31
KH2013:KH.L149.35	KH2013:KH.L149.35
KH2013:KH.L149.14	KH2013:KH.L149.14_SULT6B1
KH2013:KH.L149.20	LCA5
KH2013:KH.L149.33	KH2013:KH.L149.33
KH2013:KH.L149.37	KH2013:KH.L149.37
KH2013:KH.L149.2	KH2013:KH.L149.2_METTL24
KH2013:KH.L149.38	KH2013:KH.L149.38
KH2013:KH.L149.13	DDX52
KH2013:KH.L147.12	RPS21
KH2013:KH.L149.18	WDR3
KH2013:KH.L147.28	PARD3
KH2013:KH.L149.5	KH2013:KH.L149.5
KH2013:KH.L149.36	KH2013:KH.L149.36
KH2013:KH.L149.25	KH2013:KH.L149.25_YER130C
KH2013:KH.L149.41	ALAD
KH2013:KH.L149.23	KH2013:KH.L149.23
KH2013:KH.L149.16	CHAF1B
KH2013:KH.L149.29	GALNTL2
KH2013:KH.L149.22	IRAK1BP1
KH2013:KH.L149.8	GALNT10/6
KH2013:KH.L149.10	PCSK5/6
KH2013:KH.L149.30	KH2013:KH.L149.30
KH2013:KH.L149.34	CLEC-86
KH2013:KH.L149.6	SMPD3/5
KH2013:KH.L149.39	SELENBP1/2
KH2013:KH.L149.17	KH2013:KH.L149.17
KH2013:KH.L149.12	KH2013:KH.L149.12_TMPRSS6/7
KH2013:KH.L149.26	SI:DKEY-4C15.10/12/13/15/16/18/19/2/20/6/7/8/9
KH2013:KH.L149.15	HAX1
KH2013:KH.L149.4	TFF2
KH2013:KH.L149.9	C1ORF131
KH2013:KH.L149.27	KH2013:KH.L149.27
KH2013:KH.L149.28	PLSCR1/2
KH2013:KH.L15.4	KH2013:KH.L15.4_MS4A12
KH2013:KH.L15.2	KH2013:KH.L15.2
KH2013:KH.L15.3	KH2013:KH.L15.3
KH2013:KH.L141.53	SSA1/2/3/4
KH2013:KH.L141.34	KH2013:KH.L141.34
KH2013:KH.L150.3	ECHDC1
KH2013:KH.L149.3	KH2013:KH.L149.3_TTK
KH2013:KH.L15.1	ARFIP1/2
KH2013:KH.L151.4	ACSM1/3
KH2013:KH.L150.4	KH2013:KH.L150.4
KH2013:KH.L150.2	FOXJ1
KH2013:KH.L151.3	ARSJ
KH2013:KH.L151.6	FUK
KH2013:KH.L151.2	KH2013:KH.L151.2_ALS2CR8
KH2013:KH.L151.1	KH2013:KH.L151.1_MYCBP2
KH2013:KH.L152.53	KH2013:KH.L152.53
KH2013:KH.L152.9	SGF11
KH2013:KH.L151.5	CNTRL
KH2013:KH.L152.34	KH2013:KH.L152.34
KH2013:KH.L152.55	IGSF11
KH2013:KH.L152.10	KH2013:KH.L152.10_NUD1
KH2013:KH.L152.40	CLCC1
KH2013:KH.L152.44	TTC24/28
KH2013:KH.L152.20	SLC35B4
KH2013:KH.L152.31	ILVBL
KH2013:KH.L152.52	KH2013:KH.L152.52
KH2013:KH.L152.14	DERL2/3
KH2013:KH.L152.45	WNT5B
KH2013:KH.L152.54	SHF
KH2013:KH.L152.19	SNRPA1
KH2013:KH.L152.2	ISL1/2
KH2013:KH.L152.7	RPL23A
KH2013:KH.L152.49	C8ORF74
KH2013:KH.L152.35	SCAPER
KH2013:KH.L152.12	KH2013:KH.L152.12_GAS2
KH2013:KH.L152.42	KH2013:KH.L152.42
KH2013:KH.L152.3	GALK/2
KH2013:KH.L152.15	KH2013:KH.L152.15
KH2013:KH.L152.22	KH2013:KH.L152.22
KH2013:KH.L152.23	KH2013:KH.L152.23
KH2013:KH.L152.13	KH2013:KH.L152.13
KH2013:KH.L152.41	CNOT10
KH2013:KH.L149.21	SPSB1/4
KH2013:KH.L152.11	DTWD2
KH2013:KH.L152.36	ARL3
KH2013:KH.L152.8	SLC35A2
KH2013:KH.L152.17	PXMP4
KH2013:KH.L152.1	KH2013:KH.L152.1
KH2013:KH.L152.29	ADSL
KH2013:KH.L152.28	PTPN5/7
KH2013:KH.L152.16	PIBF1
KH2013:KH.L152.4	KH2013:KH.L152.4_NF1
KH2013:KH.L152.18	NDUFV1
KH2013:KH.L152.25	KH2013:KH.L152.25_MET31/32
KH2013:KH.L152.51	CCDC87
KH2013:KH.L152.26	SCD/1/2/3/4/5
KH2013:KH.L152.33	LRRTM3
KH2013:KH.L152.47	MTMR10/12
KH2013:KH.L152.46	RASA1
KH2013:KH.L152.32	MCTP/1/2
KH2013:KH.L152.38	GBA2
KH2013:KH.L152.48	ERC1/2
KH2013:KH.L152.50	NDUFB11
KH2013:KH.L152.21	KH2013:KH.L152.21_MOODY
KH2013:KH.L152.6	BRPF1/3
KH2013:KH.L152.43	ZXDC
KH2013:KH.L153.103	RAB7L1
KH2013:KH.L152.30	RABL3
KH2013:KH.L153.31	ALPPL2
KH2013:KH.L153.3	KH2013:KH.L153.3
KH2013:KH.L152.5	ZNRF3
KH2013:KH.L153.92	CHSY3
KH2013:KH.L153.87	KH2013:KH.L153.87
KH2013:KH.L153.54	KH2013:KH.L153.54
KH2013:KH.L153.11	DST
KH2013:KH.L152.24	KH2013:KH.L152.24
KH2013:KH.L152.56	KH2013:KH.L152.56
KH2013:KH.L152.37	CSK
KH2013:KH.L153.91	TMEM26B
KH2013:KH.L153.38	KH2013:KH.L153.38_CCBL1/2
KH2013:KH.L153.77	KH2013:KH.L153.77_GCY-31
KH2013:KH.L152.39	BAZ1B
KH2013:KH.L153.101	NUDC
KH2013:KH.L153.110	KH2013:KH.L153.110_MET31/32
KH2013:KH.L153.63	KH2013:KH.L153.63_Y48G8AL.10
KH2013:KH.L153.85	KH2013:KH.L153.85
KH2013:KH.L153.16	HDHD3
KH2013:KH.L153.99	QPRT
KH2013:KH.L153.66	ZNF474
KH2013:KH.L153.26	ZNF43/91/99
KH2013:KH.L153.118	KH2013:KH.L153.118
KH2013:KH.L153.116	KH2013:KH.L153.116
KH2013:KH.L153.117	KH2013:KH.L153.117
KH2013:KH.L153.115	KH2013:KH.L153.115
KH2013:KH.L153.81	KH2013:KH.L153.81
KH2013:KH.L153.46	SEPW1
KH2013:KH.L153.97	KH2013:KH.L153.97
KH2013:KH.L153.94	ARL-6
KH2013:KH.L153.34	SLC2A14/7
KH2013:KH.L153.89	KH2013:KH.L153.89
KH2013:KH.L153.111	KH2013:KH.L153.111
KH2013:KH.L153.73	KH2013:KH.L153.73_ARRDC2/3/4
KH2013:KH.L153.84	SLC2A5/7/9
KH2013:KH.L153.83	SLC2A3/5/7
KH2013:KH.L153.58	KH2013:KH.L153.58
KH2013:KH.L153.102	KH2013:KH.L153.102_DHRS1
KH2013:KH.L153.96	KH2013:KH.L153.96_CD36
KH2013:KH.L153.47	HDAC8
KH2013:KH.L153.35	CCNH
KH2013:KH.L153.28	SLC4A1AP
KH2013:KH.L153.98	KH2013:KH.L153.98_ARRDC2/3/4
KH2013:KH.L153.79	PITX1/2/3
KH2013:KH.L153.41	KH2013:KH.L153.41
KH2013:KH.L153.33	KH2013:KH.L153.33
KH2013:KH.L153.78	TYMS
KH2013:KH.L153.100	Y48G9A.11
KH2013:KH.L153.15	KH2013:KH.L153.15
KH2013:KH.L153.43	KH2013:KH.L153.43
KH2013:KH.L153.22	RSRC2
KH2013:KH.L153.109	KH2013:KH.L153.109
KH2013:KH.L153.10	POLR3B
KH2013:KH.L153.93	CCDC146
KH2013:KH.L153.61	RASSF7/8
KH2013:KH.L153.72	KH2013:KH.L153.72_SON
KH2013:KH.L153.70	KH2013:KH.L153.70_SON
KH2013:KH.L153.67	SQZ
KH2013:KH.L153.56	KH2013:KH.L153.56
KH2013:KH.L153.108	KH2013:KH.L153.108
KH2013:KH.L153.57	KH2013:KH.L153.57_CEP290
KH2013:KH.L153.5	KH2013:KH.L153.5
KH2013:KH.L153.29	KH2013:KH.L153.29_ITLN1/2/3
KH2013:KH.L153.12	KH2013:KH.L153.12
KH2013:KH.L153.53	KH2013:KH.L153.53_THAP9
KH2013:KH.L153.113	KH2013:KH.L153.113
KH2013:KH.L153.65	KH2013:KH.L153.65
KH2013:KH.L153.55	KH2013:KH.L153.55
KH2013:KH.L153.62	PEAR1
KH2013:KH.L153.45	CCT8
KH2013:KH.L153.106	KH2013:KH.L153.106
KH2013:KH.L153.23	KH2013:KH.L153.23_CEP290
KH2013:KH.L153.104	FAM46D
KH2013:KH.L153.59	REPS/1/2
KH2013:KH.L153.107	KH2013:KH.L153.107
KH2013:KH.L153.9	FSD1L
